Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-186808,9/11/2021 16:13,Term 4,Violence,Rural North,Lismore,Assault,,Staff Welfare Concerns,"Executive staff member reports a student became ####  and physically assaulted another student on school grounds. Staff members intervened and were injured as a result. First aid was applied. Police and parents were contacted and attended. Employee also expressed concerns due to intimidating behaviour from the parent. The school was placed into a lock down which was lifted. The school has managed the incident and supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-186922,9/11/2021 17:04,Term 4,Malicious Use of Technology,Regional North and West,Taree,Nuisance Use of Technology,,Staff Welfare Concerns,"An employee reports concerns of students behaviour due to nuisance use of technology, due to a social media page that was created by the students on school grounds. The employee also expresses well-being concerns following the incident. Media Unit to be notified. Director, Educational Leadership to be notified. Supports to be put in place.",1,On workplace grounds
S-2021-186979,10/11/2021 8:05,Term 4,Emergency Situation,Metropolitan North,Gordon,Utility Failure,,,An Executive staff member reports a utility failure that occurred on school grounds. Fire and Rescue were notified and attended the school. No one was impacted or injured. The school will remain operational. The Director of Educational Leadership will be made aware.,1,On workplace grounds
S-2021-186985,10/11/2021 8:14,Term 4,Emergency Situation,Regional South,Shoalhaven,Utility Failure,,,Executive staff reports a power outage in the school grounds from start of school. Endeavour Energy was contacted and will be onsite. School remains operational. No property damage. Director Educational Leadership is aware.,1,On workplace grounds
S-2021-187172,10/11/2021 9:52,Term 4,Welfare,Metropolitan North,The Hills,Attempted Suicide,,,"Executive staff member reports of welfare concerns for a student who has attempted #### on school grounds. Parent contacted. Ambulance was called and student has been conveyed to hospital. #### reporting will be followed. Supports will be established. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-187212,10/11/2021 10:13,Term 4,Violence,Rural North,Namoi,Indecent Assault,,,Executive staff report inappropriate behavior of student on and off school grounds. #### reporting has been followed. ######,1,On workplace grounds
S-2021-187359,10/11/2021 11:24,Term 4,Emergency Situation,Metropolitan South and West,Liverpool,Police Operation,,,"An executive staff member reports the school has enacted lock-down due to a police operation off school grounds. Support is in place. Media unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-187376,10/11/2021 11:32,Term 4,Emergency Situation,Regional South,Camden,Utility Failure,,,"Employee reports a leaking pipe on school grounds. School remains fully operatorial. External stakeholders have been notified. Director, Educational Leadership will be made aware..",1,On workplace grounds
S-2021-187387,10/11/2021 11:38,Term 4,Emergency Situation,Metropolitan South and West,Liverpool,Police Operation,,,"An Executive staff member reports a school has been placed in a lock down due to a police operation currently taking place off school grounds. Media unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-187462,10/11/2021 12:19,Term 4,Violence,Regional North,Glenrock,Assault,,Student Welfare Concerns,"An executive staff member reports injuries sustained by a student who was assaulted by a student in a ####  state on school grounds. The ####  student filmed staff and students then absconded from school grounds. His whereabouts are unknown. First aid applied. Parents and carers were notified and a student was conveyed to hospital. Media unit will be informed. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-187477,10/11/2021 12:31,Term 4,Welfare,Regional South,Macarthur,Student Welfare Concerns,Absconding / Missing Student,,"Executive staff member reports of welfare concerns for a student whose whereabouts are unknown. Parents have contacted Police and they are investigating. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-187728,10/11/2021 14:14,Term 4,Violence,Rural South and West,Eden-Monaro,Indecent Assault,,,"An executive staff member reports welfare concerns for a student following a #### made on school grounds. Parents have been notified. Police will be contacted. Supports are in place for the impacted student. #### Reporting will be completed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-187780,10/11/2021 14:31,Term 4,Weapon,Regional South,Macarthur,Possession of a Weapon,,,An executive staff member reports a student was found in possession of a weapon on school grounds. No injuries were sustained and the weapon was confiscated and secured. Parents were notified and police will be contacted. Support will be provided to the student. Executive staff are aware.,1,On workplace grounds
S-2021-187818,10/11/2021 14:46,Term 4,Violence,Regional South,Campbelltown,Assault,,,An executive staff member reports injuries sustained by a student who was assaulted by another student on school grounds. First aid applied. Police notified. Ambulance attended and assessed a student on site. Parents contacted and conveyed ##### students home. The incident was filmed by students and the media unit will be informed. Support is in place.,1,On workplace grounds
S-2021-187882,10/11/2021 15:12,Term 4,Violence,Metropolitan South,Georges River,Allegations Of Sexual Assault,,,"An executive staff member reports welfare concerns for a student following allegations of #### assault on school grounds. Police will be contacted and advice followed. #### Reporting was completed. Parents will be notified. Supports will be implemented for impacted students. Media Unit has been contacted. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-187919,10/11/2021 15:23,Term 4,Violence,Metropolitan South and West,Eastern Creek,Indecent Assault,,Assault,"Executive staff member reports allegations have been made that a student was ####  assaulted by another student on school grounds. The school is investigating the matter. Parents are aware. #### reporting has been followed. The school is managing the matter and supports will be put in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-188077,10/11/2021 16:38,Term 4,Welfare,Rural North,Armidale,Student Behaviour,,,An executive staff member reports injuries sustained by a student who displayed unsafe behaviour on school grounds. First aid applied. Parents informed and conveyed the student to hospital. Support is in place.,1,On workplace grounds
S-2021-188082,10/11/2021 16:42,Term 4,Violence,Regional North and West,Macquarie,Indecent Assault,,,"Executive staff member reports of welfare concerns for a student following allegations of being ####  assaulted by another student on school grounds. Parents have been notified. #### reporting has been followed and supports are in place for student impacted. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-188110,10/11/2021 16:54,Term 4,Welfare,Regional South,Wollondilly,Student Welfare Concerns,Absconding / Missing Student,Problematic and Harmful Sexualised Behaviour,"An Executive staff member reports a missing student off school grounds. Parents and police are aware. #### reporting has been followed. Supports are in place for students and staff impacted. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2021-188222,11/11/2021 8:52,Term 4,Emergency Situation,Rural North,Barwon,Flood,,,"Executive staff report that the school will be non operational due to flooding off school grounds. No injuries have been sustained. School is managing the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-188392,11/11/2021 10:32,Term 4,Welfare,Regional South,Shoalhaven,Student Behaviour,,,"Executive staff member reported student behaviour on school grounds. No physical injuries were sustained. School went into a lockdown and ended a short time later. Parents were contacted and student was conveyed home. Director, Educational Leadership has been made aware",1,On workplace grounds
