Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-188510,16/06/2022 9:02,Term 2,Violence,Metropolitan North,Carlingford,Indecent Assault,,,"An executive staff member reports ##### assault involving ##### student on and off school grounds. ##### will be followed. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2022-188634,16/06/2022 9:55,Term 2,Weapon,Metropolitan South and West,Penrith,#####,,,"An executive staff member reports a student had brought a##### onto school grounds. The##### had been #####. Parents were notified. Police contacted and attended. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-188743,16/06/2022 10:37,Term 2,Violence,Regional South,Lake Illawarra South,Assault,,Student Behaviour,An Executive Staff Member reports and incident of assault by one student on another and another student filming the incident. Parents have notified the police. Medical Treatment has been sought. Supports are in place.,1,On workplace grounds
S-2022-188888,16/06/2022 11:39,Term 2,Violence,Regional North and West,Bathurst,Indecent Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff report a student involved with ##### assaults on school grounds. The student has also behaved in an ##### and offensive manner toward staff and students. School is investigating. Parents will be contacted. Supports offered. Police will be contacted. ##### to be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-189196,16/06/2022 13:21,Term 2,Violence,Metropolitan North,The Hills,Threat / Intimidation / Offens. Conduct,,,A staff member reports a student displayed ##### behaviour on school grounds. First aid not required. Parents contacted. Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2022-189252,16/06/2022 13:46,Term 2,Welfare,Metropolitan North,Gordon,Student Behaviour,,,"Executive employee reports wellbeing concerns for a student due to ##### behaviour on school grounds. Parents were notified. ##### was followed. The school is managing the matter and supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-189588,16/06/2022 15:27,Term 2,Emergency Situation,Regional North and West,Maitland,Utility Failure,,,Executive staff report an accidental fire on school grounds. No injuries to any person. No school property was damaged. Emergency services were not request or required. Staff extinguished the flames. AMU to be notified. Principal has been advised.,1,On workplace grounds
S-2022-189756,16/06/2022 16:00,Term 2,Violence,Metropolitan South and West,Glenfield,Assault,,,An executive staff member reports a student in a ##### state assaulted another student on school grounds. First aid administered. Parents were notified. Emergency services were notified. Supports to be organised.,1,On workplace grounds
S-2022-189854,16/06/2022 16:28,Term 2,Violence,Regional North and West,Maitland,Assault,,,"An executive employee reports ##### students were involed in a #####altercation on school grounds. First aid administered. Parents notified. Police to be contacted. Director, Educational Leadership to be notified.",1,On workplace grounds
S-2022-189938,16/06/2022 17:00,Term 2,Emergency Situation,Connected Communities,Connected Communities Team 2,Utility Failure,,,An employee reports a utility failure in the classroom on school grounds. No injuries sustained. Work Health and Safety Advisor were advised. Asset Management Unit will be notified. Emergency services to be made aware. School continues to manage the matter. Executive staff are aware.,1,On workplace grounds
S-2022-190080,17/06/2022 8:27,Term 2,Violence,Regional North and West,Macleay Valley,Threat / Intimidation / Offens. Conduct,,,"An employee reports that ##### students have made verbal threats to each other and displayed ##### behaviours on school grounds. No one was injured. Parents were notified. Support was offered. ##### has been followed. Executive staff were made aware. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2022-190086,17/06/2022 8:30,Term 2,Violence,Rural North,Lismore,Assault,,,Executive staff member reports a student has sustained an injury after being ##### by another student off school grounds. Parents have been contacted. Police have been advised. School is investigating the matter. Executive staff have been made aware,1,On workplace grounds
S-2022-190105,17/06/2022 8:41,Term 2,Malicious Use of Technology,Regional North and West,Coffs Harbour,Nuisance Use of Technology,,,"An executive staff member reported nuisance use of technology involving ##### student on school grounds. The video was shared on the social media platform. No injuries were sustained and no threats were made. Parents were notified. Support was provided to the students. ##### will be followed. Media Unit will be notified. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-190162,17/06/2022 9:12,Term 2,Violence,Regional South,Wollongong North,Threat / Intimidation / Offens. Conduct,,,An employee expresses concerns following a students ##### language towards staff on school grounds. The staff also express concerns for the students behaviour. #####s to be notified. Supports are in place. The school is continuing to manage the matter. Executive staff are aware.,1,On workplace grounds
S-2022-190199,17/06/2022 9:24,Term 2,Violence,Metropolitan North,Ryde,Indecent Assault,,,"An executive staff member reports of allegations of ##### assault on school grounds between students. ##### will be followed. Supports are in place for students involved. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-190376,17/06/2022 10:17,Term 2,Violence,Regional South,Goulburn,Threat / Intimidation / Offens. Conduct,,,"An Executive staff member reports a student made ##### toward other students on school grounds. Parents and police will be contacted. Supports are in place. ##### is being followed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-190445,17/06/2022 10:38,Term 2,Welfare,Regional North and West,Maitland,Student Behaviour,,,Employee reports student ##### behaviour on school grounds. Behaviour support Plan and Risk Management Plan are in place. Executive staff have been notified.,1,On workplace grounds
S-2022-190729,17/06/2022 12:17,Term 2,Weapon,Metropolitan South and West,Penrith,#####,,Threat / Intimidation / Offens. Conduct,"An executive staff member reports a student found in ##### expressed threatening behaviour on school grounds. No injuries were sustained and the ### was confiscated and secured. Parents were contacted and the student was collected. Police will be contacted and ##### will be completed. Supports will be provided and the Director, Educational Leadership will be notified.",1,On workplace grounds
